,Gender,Has a car,Has a property,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a work phone,Has a phone,Has an email,Family member count,Account age,status
42211,F,Y,N,112500.0,Working,Secondary / secondary special,Married,House / apartment,16215,3567,0,0,0,2.0,11.0,0
42212,F,Y,N,112500.0,Working,Secondary / secondary special,Married,House / apartment,16215,3567,0,0,0,2.0,20.0,0
42213,F,Y,N,112500.0,Working,Secondary / secondary special,Married,House / apartment,16215,3567,0,0,0,2.0,10.0,0
42214,F,Y,N,112500.0,Working,Secondary / secondary special,Married,House / apartment,16215,3567,0,0,0,2.0,10.0,0
42215,F,Y,N,112500.0,Working,Secondary / secondary special,Married,House / apartment,16215,3567,0,0,0,2.0,17.0,0
42216,F,Y,N,112500.0,Working,Secondary / secondary special,Married,House / apartment,16215,3567,0,0,0,2.0,6.0,0
42217,M,Y,N,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19370,2410,1,1,0,2.0,39.0,1
42218,M,Y,N,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19370,2410,1,1,0,2.0,39.0,1
42219,M,Y,N,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19370,2410,1,1,0,2.0,39.0,1
42220,M,Y,N,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19370,2410,1,1,0,2.0,29.0,0
42224,F,N,N,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17051,1284,1,1,0,2.0,21.0,0
42225,F,N,N,166500.0,Working,Secondary / secondary special,Married,House / apartment,13040,1588,1,0,0,4.0,8.0,0
42226,F,N,N,166500.0,Working,Secondary / secondary special,Married,House / apartment,13040,1588,1,0,0,4.0,12.0,0
42227,M,Y,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,20037,2349,1,1,0,2.0,48.0,1
42228,M,Y,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,20037,2349,1,1,0,2.0,9.0,0
42229,M,Y,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,20037,2349,1,1,0,2.0,59.0,1
42230,M,Y,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,20037,2349,1,1,0,2.0,36.0,1
42231,M,Y,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,20037,2349,1,1,0,2.0,23.0,0
42232,M,Y,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,20037,2349,1,1,0,2.0,22.0,0
42233,M,N,Y,121500.0,State servant,Secondary / secondary special,Married,House / apartment,14123,3110,1,1,0,2.0,13.0,0
42234,M,N,Y,121500.0,State servant,Secondary / secondary special,Married,House / apartment,14123,3110,1,1,0,2.0,23.0,0
42235,M,N,Y,121500.0,State servant,Secondary / secondary special,Married,House / apartment,14123,3110,1,1,0,2.0,2.0,0
42236,F,Y,N,148500.0,Working,Secondary / secondary special,Married,House / apartment,11675,3779,1,0,0,3.0,32.0,1
42237,F,Y,N,148500.0,Working,Secondary / secondary special,Married,House / apartment,11675,3779,1,0,0,3.0,11.0,0
42238,F,Y,N,148500.0,Working,Secondary / secondary special,Married,House / apartment,11675,3779,1,0,0,3.0,34.0,1
42239,F,Y,N,148500.0,Working,Secondary / secondary special,Married,House / apartment,11675,3779,1,0,0,3.0,7.0,0
42240,F,N,N,292500.0,Working,Secondary / secondary special,Married,House / apartment,14232,1404,0,1,0,2.0,35.0,1
42241,F,N,N,292500.0,Working,Secondary / secondary special,Married,House / apartment,14232,1404,0,1,0,2.0,37.0,1
42242,F,N,N,292500.0,Working,Secondary / secondary special,Married,House / apartment,14232,1404,0,1,0,2.0,9.0,0
42243,F,N,N,292500.0,Working,Secondary / secondary special,Married,House / apartment,14232,1404,0,1,0,2.0,18.0,0
42244,F,N,N,292500.0,Working,Secondary / secondary special,Married,House / apartment,14232,1404,0,1,0,2.0,1.0,0
42245,M,Y,N,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19048,3932,1,0,0,2.0,30.0,1
42246,M,Y,N,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19048,3932,1,0,0,2.0,42.0,1
42247,M,Y,N,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19048,3932,1,0,0,2.0,28.0,0
42248,F,N,N,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,18827,1131,0,1,0,2.0,16.0,0
42249,F,N,N,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,18827,1131,0,1,0,2.0,16.0,0
42250,F,N,N,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,18827,1131,0,1,0,2.0,11.0,0
42251,M,N,Y,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16459,704,1,0,0,2.0,1.0,0
42252,M,N,Y,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16459,704,1,0,0,2.0,3.0,0
42253,M,N,Y,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16459,704,1,0,0,2.0,3.0,0
42254,M,N,Y,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16459,704,1,0,0,2.0,4.0,0
42255,M,N,Y,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16459,704,1,0,0,2.0,4.0,0
42256,M,N,Y,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16459,704,1,0,0,2.0,5.0,0
42257,M,N,Y,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16459,704,1,0,0,2.0,49.0,1
42258,M,N,Y,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16459,704,1,0,0,2.0,49.0,1
42259,M,N,Y,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16459,704,1,0,0,2.0,2.0,0
42260,M,N,Y,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16459,704,1,0,0,2.0,31.0,1
42261,M,N,Y,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16459,704,1,0,0,2.0,49.0,1
42262,M,N,Y,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16459,704,1,0,0,2.0,8.0,0
42263,M,N,Y,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16459,704,1,0,0,2.0,1.0,0
42264,M,N,N,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,10225,1376,1,0,0,1.0,5.0,0
42265,M,N,N,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,10225,1376,1,0,0,1.0,3.0,0
42266,M,N,N,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,10225,1376,1,0,0,1.0,20.0,0
42267,M,N,N,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,10225,1376,1,0,0,1.0,21.0,0
42268,F,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,12161,127,1,0,0,4.0,47.0,1
42269,F,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,12161,127,1,0,0,4.0,11.0,0
42270,F,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,12161,127,1,0,0,4.0,35.0,1
42271,F,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,12161,127,1,0,0,4.0,42.0,1
42272,F,N,N,144000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,14427,3506,1,1,0,2.0,20.0,0
42273,F,N,N,144000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,14427,3506,1,1,0,2.0,36.0,1
42274,F,N,N,144000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,14427,3506,1,1,0,2.0,51.0,1
42275,F,N,N,144000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,14427,3506,1,1,0,2.0,35.0,1
42276,F,N,N,144000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,14427,3506,1,1,0,2.0,25.0,0
42277,F,N,N,144000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,14427,3506,1,1,0,2.0,54.0,1
42278,F,N,N,144000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,14427,3506,1,1,0,2.0,32.0,1
42279,F,N,N,144000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,14427,3506,1,1,0,2.0,30.0,1
42280,F,N,N,144000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,14427,3506,1,1,0,2.0,26.0,0
42282,F,N,N,76500.0,Working,Secondary / secondary special,Married,House / apartment,15436,1953,1,0,0,2.0,41.0,1
42283,F,N,N,135000.0,Working,Higher education,Married,House / apartment,15570,1619,0,1,0,2.0,1.0,0
42284,F,N,N,135000.0,Working,Higher education,Married,House / apartment,15570,1619,0,1,0,2.0,9.0,0
42285,F,N,N,135000.0,Working,Higher education,Married,House / apartment,15570,1619,0,1,0,2.0,20.0,0
42286,F,N,N,135000.0,Working,Higher education,Married,House / apartment,15570,1619,0,1,0,2.0,14.0,0
42287,F,N,N,135000.0,Working,Higher education,Married,House / apartment,15570,1619,0,1,0,2.0,12.0,0
42288,F,N,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,15493,645,1,0,0,2.0,31.0,1
42289,F,N,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,15493,645,1,0,0,2.0,37.0,1
42290,F,N,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,15493,645,1,0,0,2.0,35.0,1
42291,F,N,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,15493,645,1,0,0,2.0,3.0,0
42294,M,Y,N,247500.0,Commercial associate,Higher education,Married,House / apartment,10425,3202,0,1,0,3.0,43.0,1
42295,M,Y,N,247500.0,Commercial associate,Higher education,Married,House / apartment,10425,3202,0,1,0,3.0,25.0,0
42298,F,N,N,157500.0,Working,Higher education,Married,House / apartment,14098,2257,0,0,0,2.0,18.0,0
42299,F,N,N,157500.0,Working,Higher education,Married,House / apartment,14098,2257,0,0,0,2.0,18.0,0
42300,F,N,N,157500.0,Working,Higher education,Married,House / apartment,14098,2257,0,0,0,2.0,42.0,1
42301,F,N,N,157500.0,Working,Higher education,Married,House / apartment,14098,2257,0,0,0,2.0,21.0,0
42302,F,N,N,157500.0,Working,Higher education,Married,House / apartment,14098,2257,0,0,0,2.0,42.0,1
42303,F,N,N,157500.0,Working,Higher education,Married,House / apartment,14098,2257,0,0,0,2.0,14.0,0
42304,F,N,N,157500.0,Working,Higher education,Married,House / apartment,14098,2257,0,0,0,2.0,1.0,0
42305,F,N,N,157500.0,Working,Higher education,Married,House / apartment,14098,2257,0,0,0,2.0,12.0,0
42306,F,N,N,157500.0,Working,Higher education,Married,House / apartment,14098,2257,0,0,0,2.0,56.0,1
42307,F,N,N,157500.0,Working,Higher education,Married,House / apartment,14098,2257,0,0,0,2.0,17.0,0
42308,F,N,N,157500.0,Working,Higher education,Married,House / apartment,14098,2257,0,0,0,2.0,17.0,0
42309,F,N,N,166500.0,Working,Higher education,Married,House / apartment,21466,3992,0,0,0,2.0,22.0,0
42310,F,N,N,166500.0,Working,Higher education,Married,House / apartment,21466,3992,0,0,0,2.0,14.0,0
42311,F,N,N,166500.0,Working,Higher education,Married,House / apartment,21466,3992,0,0,0,2.0,35.0,1
42312,F,N,N,166500.0,Working,Higher education,Married,House / apartment,21466,3992,0,0,0,2.0,40.0,1
42313,F,N,N,166500.0,Working,Higher education,Married,House / apartment,21466,3992,0,0,0,2.0,21.0,0
42314,F,N,N,166500.0,Working,Higher education,Married,House / apartment,21466,3992,0,0,0,2.0,30.0,1
42315,F,N,N,166500.0,Working,Higher education,Married,House / apartment,21466,3992,0,0,0,2.0,15.0,0
42316,F,N,N,166500.0,Working,Higher education,Married,House / apartment,21466,3992,0,0,0,2.0,16.0,0
42317,M,Y,N,112500.0,Working,Higher education,Married,House / apartment,14659,127,0,0,0,4.0,14.0,0
42318,M,Y,N,112500.0,Working,Higher education,Married,House / apartment,14659,127,0,0,0,4.0,24.0,0
42319,M,Y,N,202500.0,Commercial associate,Higher education,Married,Municipal apartment,15542,888,0,0,0,3.0,30.0,1
42327,F,N,N,90000.0,Working,Higher education,Single / not married,House / apartment,12133,461,1,0,0,1.0,0.0,0
42328,M,N,N,180000.0,Commercial associate,Higher education,Married,House / apartment,10680,1527,0,1,0,2.0,23.0,0
42329,M,N,N,180000.0,Commercial associate,Higher education,Married,House / apartment,10680,1527,0,1,0,2.0,34.0,1
42330,M,N,N,180000.0,Commercial associate,Higher education,Married,House / apartment,10680,1527,0,1,0,2.0,12.0,0
42331,M,N,N,180000.0,Commercial associate,Higher education,Married,House / apartment,10680,1527,0,1,0,2.0,4.0,0
42332,M,N,N,180000.0,Commercial associate,Higher education,Married,House / apartment,10680,1527,0,1,0,2.0,19.0,0
42338,F,N,Y,112500.0,Working,Secondary / secondary special,Separated,House / apartment,11543,979,0,0,0,1.0,31.0,1
42339,F,N,Y,112500.0,Working,Secondary / secondary special,Separated,House / apartment,11543,979,0,0,0,1.0,17.0,0
42340,F,N,Y,112500.0,Working,Secondary / secondary special,Separated,House / apartment,11543,979,0,0,0,1.0,13.0,0
42341,F,N,Y,112500.0,Working,Secondary / secondary special,Separated,House / apartment,11543,979,0,0,0,1.0,15.0,0
42347,F,N,Y,99000.0,Working,Secondary / secondary special,Married,House / apartment,10633,127,1,0,0,3.0,37.0,1
42348,F,N,Y,99000.0,Working,Secondary / secondary special,Married,House / apartment,10633,127,1,0,0,3.0,15.0,0
42349,F,N,Y,99000.0,Working,Secondary / secondary special,Married,House / apartment,10633,127,1,0,0,3.0,25.0,0
42350,F,N,Y,99000.0,Working,Secondary / secondary special,Married,House / apartment,10633,127,1,0,0,3.0,37.0,1
42351,F,N,Y,99000.0,Working,Secondary / secondary special,Married,House / apartment,10633,127,1,0,0,3.0,45.0,1
42352,F,N,Y,99000.0,Working,Secondary / secondary special,Married,House / apartment,10633,127,1,0,0,3.0,29.0,0
42357,M,Y,N,315000.0,Working,Secondary / secondary special,Married,House / apartment,16675,5056,1,1,0,2.0,52.0,1
42358,M,Y,N,315000.0,Working,Secondary / secondary special,Married,House / apartment,16675,5056,1,1,0,2.0,9.0,0
42359,M,Y,N,315000.0,Working,Secondary / secondary special,Married,House / apartment,16675,5056,1,1,0,2.0,52.0,1
42360,F,N,N,247500.0,Working,Higher education,Separated,House / apartment,18696,1800,0,1,0,1.0,40.0,1
42361,F,N,N,247500.0,Working,Higher education,Separated,House / apartment,18696,1800,0,1,0,1.0,41.0,1
42362,F,N,N,247500.0,Working,Higher education,Separated,House / apartment,18696,1800,0,1,0,1.0,41.0,1
42363,F,N,N,247500.0,Working,Higher education,Separated,House / apartment,18696,1800,0,1,0,1.0,39.0,1
42364,F,N,N,247500.0,Working,Higher education,Separated,House / apartment,18696,1800,0,1,0,1.0,23.0,0
42365,F,N,N,247500.0,Working,Higher education,Separated,House / apartment,18696,1800,0,1,0,1.0,20.0,0
42366,F,N,N,112500.0,Working,Incomplete higher,Married,With parents,10157,704,0,0,0,2.0,16.0,0
42367,F,N,N,112500.0,Working,Incomplete higher,Married,With parents,10157,704,0,0,0,2.0,9.0,0
42368,F,N,N,112500.0,Working,Incomplete higher,Married,With parents,10157,704,0,0,0,2.0,9.0,0
42369,F,N,N,112500.0,Working,Incomplete higher,Married,With parents,10157,704,0,0,0,2.0,19.0,0
42370,F,Y,N,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,13941,2988,0,1,0,1.0,32.0,1
42371,F,Y,N,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,13941,2988,0,1,0,1.0,39.0,1
42372,F,Y,N,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,13941,2988,0,1,0,1.0,43.0,1
42373,F,Y,N,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,13941,2988,0,1,0,1.0,37.0,1
42374,F,Y,N,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,13941,2988,0,1,0,1.0,22.0,0
42375,F,Y,N,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,13941,2988,0,1,0,1.0,34.0,1
42376,F,Y,N,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,13941,2988,0,1,0,1.0,37.0,1
42377,M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,20360,400,0,0,0,2.0,52.0,1
42378,M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,20360,400,0,0,0,2.0,58.0,1
42379,M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,20360,400,0,0,0,2.0,41.0,1
42380,F,Y,N,162000.0,Commercial associate,Incomplete higher,Married,House / apartment,9662,796,1,1,0,4.0,44.0,1
42381,F,Y,N,162000.0,Commercial associate,Incomplete higher,Married,House / apartment,9662,796,1,1,0,4.0,50.0,1
42382,F,Y,N,162000.0,Commercial associate,Incomplete higher,Married,House / apartment,9662,796,1,1,0,4.0,28.0,0
42383,F,Y,N,162000.0,Commercial associate,Incomplete higher,Married,House / apartment,9662,796,1,1,0,4.0,50.0,1
42384,F,Y,N,162000.0,Commercial associate,Incomplete higher,Married,House / apartment,9662,796,1,1,0,4.0,58.0,1
42385,F,Y,N,162000.0,Commercial associate,Incomplete higher,Married,House / apartment,9662,796,1,1,0,4.0,40.0,1
42386,F,Y,N,162000.0,Commercial associate,Incomplete higher,Married,House / apartment,9662,796,1,1,0,4.0,20.0,0
42387,F,Y,N,162000.0,Commercial associate,Incomplete higher,Married,House / apartment,9662,796,1,1,0,4.0,11.0,0
42388,F,Y,N,162000.0,Commercial associate,Incomplete higher,Married,House / apartment,9662,796,1,1,0,4.0,0.0,0
42389,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,14660,1254,0,0,0,4.0,56.0,1
42390,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,14660,1254,0,0,0,4.0,56.0,1
42395,F,Y,N,90000.0,Commercial associate,Incomplete higher,Married,House / apartment,11520,826,0,0,0,2.0,55.0,1
42404,M,Y,N,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17448,3567,0,0,0,2.0,36.0,1
42405,M,Y,N,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17448,3567,0,0,0,2.0,47.0,1
42406,M,Y,N,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17448,3567,0,0,0,2.0,3.0,0
42407,M,Y,N,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17448,3567,0,0,0,2.0,55.0,1
42408,M,Y,N,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17448,3567,0,0,0,2.0,34.0,1
42409,M,Y,N,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17448,3567,0,0,0,2.0,8.0,0
42410,M,Y,N,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17448,3567,0,0,0,2.0,8.0,0
42423,F,N,N,135000.0,Working,Higher education,Married,With parents,10877,2349,0,0,0,3.0,37.0,1
42424,F,N,N,135000.0,Working,Higher education,Married,With parents,10877,2349,0,0,0,3.0,37.0,1
42425,F,N,N,135000.0,Working,Higher education,Married,With parents,10877,2349,0,0,0,3.0,5.0,0
42426,F,N,N,135000.0,Working,Higher education,Married,With parents,10877,2349,0,0,0,3.0,19.0,0
42427,F,N,N,135000.0,Working,Higher education,Married,With parents,10877,2349,0,0,0,3.0,6.0,0
42429,F,N,N,157500.0,Working,Higher education,Married,House / apartment,9423,370,1,0,0,2.0,18.0,0
42430,F,N,N,135000.0,Working,Higher education,Married,House / apartment,18557,8801,0,1,0,2.0,23.0,0
42431,M,N,N,58500.0,Working,Secondary / secondary special,Single / not married,House / apartment,13677,2379,0,1,0,1.0,4.0,0
42432,M,N,N,58500.0,Working,Secondary / secondary special,Single / not married,House / apartment,13677,2379,0,1,0,1.0,36.0,1
42433,M,Y,N,292500.0,Working,Secondary / secondary special,Married,House / apartment,18484,461,0,1,0,2.0,7.0,0
42434,M,Y,N,292500.0,Working,Secondary / secondary special,Married,House / apartment,18484,461,0,1,0,2.0,15.0,0
42435,M,Y,N,292500.0,Working,Secondary / secondary special,Married,House / apartment,18484,461,0,1,0,2.0,29.0,0
42436,M,Y,N,292500.0,Working,Secondary / secondary special,Married,House / apartment,18484,461,0,1,0,2.0,44.0,1
42437,M,Y,N,292500.0,Working,Secondary / secondary special,Married,House / apartment,18484,461,0,1,0,2.0,60.0,2
42438,M,Y,N,292500.0,Working,Secondary / secondary special,Married,House / apartment,18484,461,0,1,0,2.0,2.0,0
42443,F,Y,Y,90000.0,Working,Secondary / secondary special,Married,House / apartment,11478,1649,0,0,0,4.0,8.0,0
42450,M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,20481,4084,0,0,0,2.0,16.0,0
42451,M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,20481,4084,0,0,0,2.0,2.0,0
42452,M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,20481,4084,0,0,0,2.0,53.0,1
42453,M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,20481,4084,0,0,0,2.0,53.0,1
42454,M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,20481,4084,0,0,0,2.0,16.0,0
42457,M,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,17448,1162,1,0,0,2.0,33.0,1
42458,M,N,N,90000.0,Working,Secondary / secondary special,Married,House / apartment,14507,735,0,0,0,4.0,7.0,0
42459,M,N,N,90000.0,Working,Secondary / secondary special,Married,House / apartment,14507,735,0,0,0,4.0,7.0,0
42469,M,N,N,135000.0,Commercial associate,Secondary / secondary special,Married,Office apartment,14958,1345,1,1,0,4.0,6.0,0
42470,M,N,N,135000.0,Commercial associate,Secondary / secondary special,Married,Office apartment,14958,1345,1,1,0,4.0,18.0,0
42471,M,N,N,135000.0,Commercial associate,Secondary / secondary special,Married,Office apartment,14958,1345,1,1,0,4.0,16.0,0
42476,M,N,N,222750.0,Working,Higher education,Married,House / apartment,17835,4663,1,1,0,2.0,23.0,0
42477,M,N,N,222750.0,Working,Higher education,Married,House / apartment,17835,4663,1,1,0,2.0,49.0,1
42478,F,Y,N,216000.0,Commercial associate,Higher education,Married,House / apartment,12344,1254,0,1,0,3.0,38.0,1
42479,F,Y,N,135000.0,Working,Incomplete higher,Civil marriage,House / apartment,10068,219,1,0,0,2.0,22.0,0
42480,F,Y,N,135000.0,Working,Incomplete higher,Civil marriage,House / apartment,10068,219,1,0,0,2.0,53.0,1
42481,F,Y,N,135000.0,Working,Incomplete higher,Civil marriage,House / apartment,10068,219,1,0,0,2.0,20.0,0
42482,M,N,N,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11496,1345,0,0,0,3.0,58.0,1
42487,F,N,Y,135000.0,Working,Higher education,Married,House / apartment,13570,3626,0,0,0,2.0,46.0,1
42488,F,N,Y,135000.0,Working,Higher education,Married,House / apartment,13570,3626,0,0,0,2.0,45.0,1
42489,F,N,Y,135000.0,Working,Higher education,Married,House / apartment,13570,3626,0,0,0,2.0,42.0,1
42490,F,N,Y,135000.0,Working,Higher education,Married,House / apartment,13570,3626,0,0,0,2.0,20.0,0
42496,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,10001,2562,0,0,0,2.0,35.0,1
42497,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,10001,2562,0,0,0,2.0,35.0,1
42499,F,N,Y,32400.0,State servant,Secondary / secondary special,Married,House / apartment,19200,5637,0,0,0,2.0,16.0,0
42500,F,N,Y,32400.0,State servant,Secondary / secondary special,Married,House / apartment,19200,5637,0,0,0,2.0,26.0,0
42501,F,N,Y,32400.0,State servant,Secondary / secondary special,Married,House / apartment,19200,5637,0,0,0,2.0,9.0,0
42502,F,N,Y,32400.0,State servant,Secondary / secondary special,Married,House / apartment,19200,5637,0,0,0,2.0,2.0,0
42503,F,N,Y,32400.0,State servant,Secondary / secondary special,Married,House / apartment,19200,5637,0,0,0,2.0,9.0,0
42505,M,Y,N,360000.0,Commercial associate,Higher education,Married,House / apartment,11985,339,0,1,0,4.0,39.0,1
42512,F,N,N,67500.0,Working,Higher education,Single / not married,House / apartment,9094,127,0,0,1,2.0,2.0,0
42513,F,Y,N,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10168,280,0,0,0,3.0,18.0,0
42514,F,Y,N,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10168,280,0,0,0,3.0,3.0,0
42515,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,12769,4114,1,1,0,2.0,48.0,1
42516,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,12769,4114,1,1,0,2.0,59.0,1
42517,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,12769,4114,1,1,0,2.0,7.0,0
42518,F,N,N,157500.0,State servant,Secondary / secondary special,Single / not married,With parents,9621,1769,0,0,0,1.0,40.0,1
42519,F,N,N,157500.0,State servant,Secondary / secondary special,Single / not married,With parents,9621,1769,0,0,0,1.0,8.0,0
42520,F,N,N,157500.0,State servant,Secondary / secondary special,Single / not married,With parents,9621,1769,0,0,0,1.0,1.0,0
42521,F,N,N,157500.0,State servant,Secondary / secondary special,Single / not married,With parents,9621,1769,0,0,0,1.0,44.0,1
42522,F,N,N,157500.0,State servant,Secondary / secondary special,Single / not married,With parents,9621,1769,0,0,0,1.0,8.0,0
42524,F,Y,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,20191,5940,0,0,0,2.0,36.0,1
42525,F,Y,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,20191,5940,0,0,0,2.0,2.0,0
42526,F,N,N,121500.0,Working,Higher education,Married,House / apartment,11697,614,0,0,0,4.0,23.0,0
42527,F,N,N,121500.0,Working,Higher education,Married,House / apartment,11697,614,0,0,0,4.0,2.0,0
42528,F,N,N,121500.0,Working,Higher education,Married,House / apartment,11697,614,0,0,0,4.0,39.0,1
42529,F,N,N,121500.0,Working,Higher education,Married,House / apartment,11697,614,0,0,0,4.0,25.0,0
42530,F,N,N,121500.0,Working,Higher education,Married,House / apartment,11697,614,0,0,0,4.0,4.0,0
42531,F,N,N,121500.0,Working,Higher education,Married,House / apartment,11697,614,0,0,0,4.0,8.0,0
42537,M,N,N,76500.0,Working,Secondary / secondary special,Married,House / apartment,10257,523,0,0,0,3.0,21.0,0
42538,M,N,N,76500.0,Working,Secondary / secondary special,Married,House / apartment,10257,523,0,0,0,3.0,38.0,1
42539,M,N,N,76500.0,Working,Secondary / secondary special,Married,House / apartment,10257,523,0,0,0,3.0,51.0,1
42540,M,N,N,76500.0,Working,Secondary / secondary special,Married,House / apartment,10257,523,0,0,0,3.0,2.0,0
42541,F,Y,Y,180000.0,Working,Higher education,Married,House / apartment,15001,249,0,0,0,3.0,8.0,0
42542,F,Y,Y,180000.0,Working,Higher education,Married,House / apartment,15001,249,0,0,0,3.0,8.0,0
42543,F,Y,Y,180000.0,Working,Higher education,Married,House / apartment,15001,249,0,0,0,3.0,5.0,0
42544,F,Y,Y,180000.0,Working,Higher education,Married,House / apartment,15001,249,0,0,0,3.0,9.0,0
42545,F,Y,Y,180000.0,Working,Higher education,Married,House / apartment,15001,249,0,0,0,3.0,1.0,0
42561,M,Y,N,135000.0,Working,Higher education,Married,House / apartment,17843,3353,1,0,0,3.0,26.0,0
42562,M,Y,N,135000.0,Working,Higher education,Married,House / apartment,17843,3353,1,0,0,3.0,25.0,0
42563,M,Y,N,135000.0,Working,Higher education,Married,House / apartment,17843,3353,1,0,0,3.0,13.0,0
42564,M,Y,N,135000.0,Working,Higher education,Married,House / apartment,17843,3353,1,0,0,3.0,13.0,0
42565,M,Y,N,135000.0,Working,Higher education,Married,House / apartment,17843,3353,1,0,0,3.0,32.0,1
42566,M,Y,N,135000.0,Working,Higher education,Married,House / apartment,17843,3353,1,0,0,3.0,29.0,0
